product_id,brand,product_name,category,original_price,stock,customer_type,negotiation_round,festival_sale,minimum_acceptable_price
P006,Apple,Apple Watch Series 10,Smartwatch,50000,91,New,3,1,43412
P005,Sony,Sony WH-1000XM6,Headphones,32000,21,Premium,3,0,26232
P006,Apple,Apple Watch Series 10,Smartwatch,50000,66,New,1,0,46311
P003,Apple,MacBook Air M4,Laptop,110000,31,Returning,1,1,100167
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,48,Returning,3,0,136126
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,9,Returning,2,1,84588
P007,Dell,Dell XPS 13,Laptop,120000,99,Returning,3,0,104028
P006,Apple,Apple Watch Series 10,Smartwatch,50000,83,New,2,1,43696
P009,Apple,iPad Air M3,Tablet,65000,45,New,3,0,59436
P003,Apple,MacBook Air M4,Laptop,110000,56,Premium,1,0,101230
P003,Apple,MacBook Air M4,Laptop,110000,39,New,1,1,101657
P004,Sony,PlayStation 5,Gaming Console,55000,45,Premium,2,0,49256
P004,Sony,PlayStation 5,Gaming Console,55000,82,Premium,2,0,48540
P005,Sony,Sony WH-1000XM6,Headphones,32000,79,Premium,1,0,26666
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,20,New,3,1,134762
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,6,New,1,0,146071
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,34,Premium,1,1,134532
P001,Apple,iPhone 16,Smartphone,80000,64,Premium,3,1,71357
P005,Sony,Sony WH-1000XM6,Headphones,32000,62,New,3,1,25724
P008,Canon,Canon EOS R50,Camera,75000,10,Premium,1,0,68200
P007,Dell,Dell XPS 13,Laptop,120000,62,Returning,1,1,106921
P003,Apple,MacBook Air M4,Laptop,110000,41,Premium,2,1,98398
P007,Dell,Dell XPS 13,Laptop,120000,17,Returning,3,0,110226
P004,Sony,PlayStation 5,Gaming Console,55000,60,New,2,1,49253
P003,Apple,MacBook Air M4,Laptop,110000,13,New,2,1,103784
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,54,New,1,1,138056
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,93,Returning,1,0,136010
P009,Apple,iPad Air M3,Tablet,65000,60,Returning,2,1,57373
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,51,Premium,2,0,82370
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,46,New,1,1,137606
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,84,Premium,2,1,129649
P001,Apple,iPhone 16,Smartphone,80000,14,Returning,1,1,76244
P006,Apple,Apple Watch Series 10,Smartwatch,50000,98,Returning,2,0,43910
P001,Apple,iPhone 16,Smartphone,80000,73,Premium,1,1,72866
P005,Sony,Sony WH-1000XM6,Headphones,32000,10,Returning,3,1,26842
P009,Apple,iPad Air M3,Tablet,65000,36,Premium,3,0,57481
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,51,Returning,2,1,81973
P003,Apple,MacBook Air M4,Laptop,110000,26,Premium,3,1,96812
P001,Apple,iPhone 16,Smartphone,80000,6,New,1,1,77123
P008,Canon,Canon EOS R50,Camera,75000,67,Returning,1,0,66585
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,41,New,2,1,136107
P006,Apple,Apple Watch Series 10,Smartwatch,50000,65,Premium,3,1,43225
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,39,Returning,1,1,135839
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,54,Premium,2,0,82761
P008,Canon,Canon EOS R50,Camera,75000,34,Premium,3,0,64738
P001,Apple,iPhone 16,Smartphone,80000,75,Returning,1,1,73251
P004,Sony,PlayStation 5,Gaming Console,55000,5,Premium,3,0,50295
P001,Apple,iPhone 16,Smartphone,80000,57,Returning,2,0,74322
P004,Sony,PlayStation 5,Gaming Console,55000,53,Premium,3,1,48243
P001,Apple,iPhone 16,Smartphone,80000,91,New,3,0,72874
P006,Apple,Apple Watch Series 10,Smartwatch,50000,85,Returning,3,1,42321
P003,Apple,MacBook Air M4,Laptop,110000,59,Premium,2,1,98092
P005,Sony,Sony WH-1000XM6,Headphones,32000,79,Returning,1,0,26665
P009,Apple,iPad Air M3,Tablet,65000,39,New,2,1,58721
P004,Sony,PlayStation 5,Gaming Console,55000,89,Premium,2,1,47291
P006,Apple,Apple Watch Series 10,Smartwatch,50000,72,Premium,2,1,43124
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,87,Premium,2,1,129938
P006,Apple,Apple Watch Series 10,Smartwatch,50000,99,New,2,0,44294
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,45,Returning,3,1,81015
P008,Canon,Canon EOS R50,Camera,75000,28,New,3,1,64955
P009,Apple,iPad Air M3,Tablet,65000,90,Returning,1,0,58630
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,31,New,1,0,140953
P004,Sony,PlayStation 5,Gaming Console,55000,7,New,2,1,51384
P008,Canon,Canon EOS R50,Camera,75000,13,Premium,1,0,68737
P009,Apple,iPad Air M3,Tablet,65000,21,Returning,3,1,57188
P004,Sony,PlayStation 5,Gaming Console,55000,97,Returning,2,1,48011
P001,Apple,iPhone 16,Smartphone,80000,99,New,3,0,72847
P001,Apple,iPhone 16,Smartphone,80000,23,Returning,1,0,75556
P007,Dell,Dell XPS 13,Laptop,120000,64,New,3,1,105997
P001,Apple,iPhone 16,Smartphone,80000,2,Returning,3,0,76450
P006,Apple,Apple Watch Series 10,Smartwatch,50000,37,Returning,3,1,43910
P003,Apple,MacBook Air M4,Laptop,110000,65,Returning,2,0,101528
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,43,New,3,1,81863
P005,Sony,Sony WH-1000XM6,Headphones,32000,92,New,1,1,26229
P005,Sony,Sony WH-1000XM6,Headphones,32000,73,Premium,1,0,26685
P007,Dell,Dell XPS 13,Laptop,120000,55,Premium,2,0,106710
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,24,New,2,1,83108
P004,Sony,PlayStation 5,Gaming Console,55000,1,Returning,2,0,51657
P005,Sony,Sony WH-1000XM6,Headphones,32000,43,Returning,3,0,26007
P006,Apple,Apple Watch Series 10,Smartwatch,50000,89,New,1,0,44976
P005,Sony,Sony WH-1000XM6,Headphones,32000,21,Returning,3,1,25806
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,82,Returning,2,0,81424
P003,Apple,MacBook Air M4,Laptop,110000,62,New,2,1,100025
P009,Apple,iPad Air M3,Tablet,65000,61,Premium,3,0,58130
P004,Sony,PlayStation 5,Gaming Console,55000,88,Premium,1,1,47890
P006,Apple,Apple Watch Series 10,Smartwatch,50000,10,Premium,1,0,46848
P009,Apple,iPad Air M3,Tablet,65000,65,New,3,0,58818
P006,Apple,Apple Watch Series 10,Smartwatch,50000,67,Returning,1,0,45734
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,63,New,3,1,134728
P001,Apple,iPhone 16,Smartphone,80000,59,New,3,1,72767
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,8,Premium,2,1,137840
P001,Apple,iPhone 16,Smartphone,80000,51,Returning,1,0,75292
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,6,Returning,2,0,86504
P001,Apple,iPhone 16,Smartphone,80000,9,Returning,1,1,75918
P003,Apple,MacBook Air M4,Laptop,110000,99,New,3,1,96683
P007,Dell,Dell XPS 13,Laptop,120000,58,Returning,2,0,108199
P009,Apple,iPad Air M3,Tablet,65000,18,Premium,2,0,60132
P009,Apple,iPad Air M3,Tablet,65000,51,Premium,1,0,59504
P001,Apple,iPhone 16,Smartphone,80000,97,New,2,1,72189
P009,Apple,iPad Air M3,Tablet,65000,55,Premium,2,0,58253
P008,Canon,Canon EOS R50,Camera,75000,45,New,2,0,67209
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,5,Premium,2,0,85246
P004,Sony,PlayStation 5,Gaming Console,55000,9,New,3,0,51657
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,87,Premium,1,0,134658
P001,Apple,iPhone 16,Smartphone,80000,52,Returning,1,0,75472
P001,Apple,iPhone 16,Smartphone,80000,18,Premium,2,0,76335
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,41,Premium,3,1,130942
P005,Sony,Sony WH-1000XM6,Headphones,32000,19,Premium,3,0,26803
P005,Sony,Sony WH-1000XM6,Headphones,32000,36,New,3,0,26701
P007,Dell,Dell XPS 13,Laptop,120000,72,Returning,1,1,107264
P007,Dell,Dell XPS 13,Laptop,120000,68,Returning,3,1,104318
P003,Apple,MacBook Air M4,Laptop,110000,39,Returning,1,1,99846
P004,Sony,PlayStation 5,Gaming Console,55000,39,Premium,1,1,49386
P001,Apple,iPhone 16,Smartphone,80000,72,Returning,2,0,74297
P004,Sony,PlayStation 5,Gaming Console,55000,33,New,2,0,51044
P008,Canon,Canon EOS R50,Camera,75000,48,New,3,0,65552
P005,Sony,Sony WH-1000XM6,Headphones,32000,49,Premium,3,0,26314
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,25,Premium,3,0,81690
P004,Sony,PlayStation 5,Gaming Console,55000,43,Returning,1,0,51059
P004,Sony,PlayStation 5,Gaming Console,55000,95,New,3,1,48286
P004,Sony,PlayStation 5,Gaming Console,55000,90,Premium,3,0,47756
P004,Sony,PlayStation 5,Gaming Console,55000,71,Returning,2,1,48927
P009,Apple,iPad Air M3,Tablet,65000,84,Returning,2,1,56418
P009,Apple,iPad Air M3,Tablet,65000,64,Returning,1,1,58779
P006,Apple,Apple Watch Series 10,Smartwatch,50000,27,Returning,2,1,43546
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,29,Premium,1,0,137367
P009,Apple,iPad Air M3,Tablet,65000,75,Premium,3,1,56352
P003,Apple,MacBook Air M4,Laptop,110000,26,Returning,1,1,100183
P004,Sony,PlayStation 5,Gaming Console,55000,64,Premium,3,1,47613
P008,Canon,Canon EOS R50,Camera,75000,93,Premium,3,1,61471
P003,Apple,MacBook Air M4,Laptop,110000,94,Returning,1,0,100337
P009,Apple,iPad Air M3,Tablet,65000,63,New,3,0,59186
P001,Apple,iPhone 16,Smartphone,80000,10,Premium,1,0,76722
P003,Apple,MacBook Air M4,Laptop,110000,81,New,1,0,100709
P004,Sony,PlayStation 5,Gaming Console,55000,65,Returning,2,0,50182
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,62,Premium,2,0,135506
P009,Apple,iPad Air M3,Tablet,65000,71,Returning,1,0,59842
P005,Sony,Sony WH-1000XM6,Headphones,32000,69,Returning,1,1,26565
P003,Apple,MacBook Air M4,Laptop,110000,14,New,3,0,104246
P004,Sony,PlayStation 5,Gaming Console,55000,80,Premium,2,1,48173
P007,Dell,Dell XPS 13,Laptop,120000,11,Returning,2,1,109278
P004,Sony,PlayStation 5,Gaming Console,55000,90,New,2,0,49669
P001,Apple,iPhone 16,Smartphone,80000,12,Returning,2,1,75265
P008,Canon,Canon EOS R50,Camera,75000,8,Premium,1,0,67834
P008,Canon,Canon EOS R50,Camera,75000,56,Premium,2,0,65666
P009,Apple,iPad Air M3,Tablet,65000,6,New,1,1,60877
P001,Apple,iPhone 16,Smartphone,80000,10,Premium,2,0,75683
P006,Apple,Apple Watch Series 10,Smartwatch,50000,3,New,3,0,46770
P007,Dell,Dell XPS 13,Laptop,120000,10,Returning,1,0,112880
P007,Dell,Dell XPS 13,Laptop,120000,87,Premium,2,1,102273
P003,Apple,MacBook Air M4,Laptop,110000,89,Premium,1,1,96354
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,56,New,1,1,83719
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,77,Returning,2,0,137749
P005,Sony,Sony WH-1000XM6,Headphones,32000,58,Returning,1,1,26306
P007,Dell,Dell XPS 13,Laptop,120000,56,New,3,1,105187
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,38,New,3,0,137184
P005,Sony,Sony WH-1000XM6,Headphones,32000,20,Returning,3,0,26497
P007,Dell,Dell XPS 13,Laptop,120000,41,Returning,1,0,108705
P005,Sony,Sony WH-1000XM6,Headphones,32000,57,Returning,2,0,26195
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,24,Returning,2,1,81305
P001,Apple,iPhone 16,Smartphone,80000,12,Returning,3,0,76111
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,42,Returning,1,1,135923
P007,Dell,Dell XPS 13,Laptop,120000,100,New,3,0,105685
P009,Apple,iPad Air M3,Tablet,65000,22,Premium,2,0,58142
P005,Sony,Sony WH-1000XM6,Headphones,32000,39,Returning,2,0,26124
P003,Apple,MacBook Air M4,Laptop,110000,56,Returning,2,1,98995
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,47,Returning,1,1,82758
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,26,Returning,1,0,139011
P001,Apple,iPhone 16,Smartphone,80000,51,Returning,3,1,72323
P006,Apple,Apple Watch Series 10,Smartwatch,50000,57,Returning,2,0,44807
P006,Apple,Apple Watch Series 10,Smartwatch,50000,78,Premium,1,1,43821
P003,Apple,MacBook Air M4,Laptop,110000,51,Returning,2,1,99490
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,32,Returning,2,1,134736
P007,Dell,Dell XPS 13,Laptop,120000,47,New,3,0,108106
P009,Apple,iPad Air M3,Tablet,65000,24,Premium,3,0,58325
P008,Canon,Canon EOS R50,Camera,75000,91,New,2,1,64101
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,53,Premium,2,0,82798
P005,Sony,Sony WH-1000XM6,Headphones,32000,31,Returning,3,0,26472
P007,Dell,Dell XPS 13,Laptop,120000,49,New,2,1,106896
P007,Dell,Dell XPS 13,Laptop,120000,69,Premium,3,1,103256
P001,Apple,iPhone 16,Smartphone,80000,47,Premium,3,0,72411
P004,Sony,PlayStation 5,Gaming Console,55000,85,Premium,2,0,48562
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,6,Premium,3,1,136490
P006,Apple,Apple Watch Series 10,Smartwatch,50000,56,New,1,0,45764
P004,Sony,PlayStation 5,Gaming Console,55000,66,Premium,3,0,48906
P006,Apple,Apple Watch Series 10,Smartwatch,50000,51,Returning,3,0,44353
P001,Apple,iPhone 16,Smartphone,80000,62,New,2,1,74042
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,15,Premium,1,1,84369
P006,Apple,Apple Watch Series 10,Smartwatch,50000,59,New,3,1,43856
P008,Canon,Canon EOS R50,Camera,75000,13,Returning,3,1,65826
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,39,New,3,0,83123
P006,Apple,Apple Watch Series 10,Smartwatch,50000,83,New,3,0,44452
P004,Sony,PlayStation 5,Gaming Console,55000,67,New,3,0,49888
P009,Apple,iPad Air M3,Tablet,65000,55,Returning,1,1,58644
P003,Apple,MacBook Air M4,Laptop,110000,24,Premium,3,1,96705
P001,Apple,iPhone 16,Smartphone,80000,95,Premium,1,1,71306
P007,Dell,Dell XPS 13,Laptop,120000,50,New,3,0,107710
P005,Sony,Sony WH-1000XM6,Headphones,32000,97,Premium,1,0,26238
P009,Apple,iPad Air M3,Tablet,65000,24,Returning,2,0,59118
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,34,Premium,2,1,80861
P007,Dell,Dell XPS 13,Laptop,120000,79,Returning,3,0,106656
P006,Apple,Apple Watch Series 10,Smartwatch,50000,59,Premium,1,1,44440
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,76,New,3,0,137420
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,31,Returning,1,0,84432
P003,Apple,MacBook Air M4,Laptop,110000,66,Returning,2,0,101288
P007,Dell,Dell XPS 13,Laptop,120000,55,New,2,0,109268
P003,Apple,MacBook Air M4,Laptop,110000,63,Returning,1,0,102122
P008,Canon,Canon EOS R50,Camera,75000,80,New,2,0,66746
P003,Apple,MacBook Air M4,Laptop,110000,25,Returning,3,1,97818
P008,Canon,Canon EOS R50,Camera,75000,54,Premium,2,1,63421
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,73,New,1,1,83133
P005,Sony,Sony WH-1000XM6,Headphones,32000,29,Premium,2,0,26539
P008,Canon,Canon EOS R50,Camera,75000,73,Premium,2,0,65336
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,35,Premium,2,0,82928
P008,Canon,Canon EOS R50,Camera,75000,70,New,2,0,67003
P004,Sony,PlayStation 5,Gaming Console,55000,39,New,2,1,49356
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,57,New,1,0,85830
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,89,Returning,3,1,129269
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,18,New,1,0,145683
P006,Apple,Apple Watch Series 10,Smartwatch,50000,69,Returning,3,0,44331
P005,Sony,Sony WH-1000XM6,Headphones,32000,38,Premium,2,0,25878
P007,Dell,Dell XPS 13,Laptop,120000,8,Returning,3,0,110618
P003,Apple,MacBook Air M4,Laptop,110000,32,New,3,1,99348
P004,Sony,PlayStation 5,Gaming Console,55000,98,Premium,2,1,46945
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,81,Returning,3,1,129484
P008,Canon,Canon EOS R50,Camera,75000,10,Premium,1,1,66777
P005,Sony,Sony WH-1000XM6,Headphones,32000,89,Returning,2,1,25115
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,1,Premium,1,1,139350
P006,Apple,Apple Watch Series 10,Smartwatch,50000,9,Premium,2,0,46491
P007,Dell,Dell XPS 13,Laptop,120000,28,Returning,2,1,105948
P005,Sony,Sony WH-1000XM6,Headphones,32000,44,Premium,3,0,25999
P008,Canon,Canon EOS R50,Camera,75000,44,Premium,1,0,65601
P008,Canon,Canon EOS R50,Camera,75000,3,New,1,1,68217
P001,Apple,iPhone 16,Smartphone,80000,55,New,3,0,74803
P005,Sony,Sony WH-1000XM6,Headphones,32000,21,Returning,1,1,25996
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,48,Premium,3,0,81253
P007,Dell,Dell XPS 13,Laptop,120000,81,Returning,3,0,104339
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,91,New,1,0,83588
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,17,Premium,1,1,84059
P001,Apple,iPhone 16,Smartphone,80000,90,Returning,1,1,72210
P003,Apple,MacBook Air M4,Laptop,110000,62,New,1,1,100791
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,14,Returning,2,1,84190
P007,Dell,Dell XPS 13,Laptop,120000,100,New,3,0,105170
P009,Apple,iPad Air M3,Tablet,65000,73,New,3,0,59100
P006,Apple,Apple Watch Series 10,Smartwatch,50000,93,New,3,0,44441
P007,Dell,Dell XPS 13,Laptop,120000,79,Premium,2,0,106388
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,18,New,3,1,84409
P007,Dell,Dell XPS 13,Laptop,120000,41,New,1,1,108160
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,32,Premium,3,1,80097
P001,Apple,iPhone 16,Smartphone,80000,85,Returning,1,0,73865
P007,Dell,Dell XPS 13,Laptop,120000,38,Premium,1,0,108006
P007,Dell,Dell XPS 13,Laptop,120000,15,New,2,0,112840
P001,Apple,iPhone 16,Smartphone,80000,47,Returning,1,1,73981
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,54,Returning,3,0,136281
P008,Canon,Canon EOS R50,Camera,75000,99,New,1,0,65514
P005,Sony,Sony WH-1000XM6,Headphones,32000,28,New,1,1,26578
P005,Sony,Sony WH-1000XM6,Headphones,32000,81,Premium,3,1,24573
P007,Dell,Dell XPS 13,Laptop,120000,11,Premium,3,0,108984
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,40,New,3,0,84097
P003,Apple,MacBook Air M4,Laptop,110000,69,Returning,2,0,101017
P007,Dell,Dell XPS 13,Laptop,120000,94,New,1,0,107588
P007,Dell,Dell XPS 13,Laptop,120000,15,Returning,3,0,110216
P003,Apple,MacBook Air M4,Laptop,110000,16,New,3,0,104718
P001,Apple,iPhone 16,Smartphone,80000,21,Returning,2,1,72470
P006,Apple,Apple Watch Series 10,Smartwatch,50000,17,Premium,2,0,46289
P001,Apple,iPhone 16,Smartphone,80000,43,Returning,2,0,74169
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,81,New,2,1,132823
P006,Apple,Apple Watch Series 10,Smartwatch,50000,8,Returning,3,0,45876
P003,Apple,MacBook Air M4,Laptop,110000,33,New,3,0,100933
P009,Apple,iPad Air M3,Tablet,65000,1,New,1,0,61947
P008,Canon,Canon EOS R50,Camera,75000,47,Returning,1,0,67203
P001,Apple,iPhone 16,Smartphone,80000,71,Premium,3,1,70929
P006,Apple,Apple Watch Series 10,Smartwatch,50000,32,Returning,3,1,43277
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,74,Returning,1,0,84233
P004,Sony,PlayStation 5,Gaming Console,55000,67,New,2,0,50998
P008,Canon,Canon EOS R50,Camera,75000,37,Returning,2,0,66066
P008,Canon,Canon EOS R50,Camera,75000,2,Returning,1,1,67577
P005,Sony,Sony WH-1000XM6,Headphones,32000,95,Premium,1,1,25157
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,64,New,3,0,137254
P001,Apple,iPhone 16,Smartphone,80000,53,New,1,1,74551
P001,Apple,iPhone 16,Smartphone,80000,43,New,3,1,73169
P005,Sony,Sony WH-1000XM6,Headphones,32000,14,New,3,0,27449
P008,Canon,Canon EOS R50,Camera,75000,8,New,3,1,66345
P001,Apple,iPhone 16,Smartphone,80000,30,Premium,2,1,71969
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,75,New,3,0,83752
P007,Dell,Dell XPS 13,Laptop,120000,10,Premium,3,0,109145
P003,Apple,MacBook Air M4,Laptop,110000,31,Returning,2,1,99448
P007,Dell,Dell XPS 13,Laptop,120000,90,Premium,2,1,101963
P005,Sony,Sony WH-1000XM6,Headphones,32000,30,New,1,0,27498
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,14,New,1,0,145560
P008,Canon,Canon EOS R50,Camera,75000,41,Returning,1,1,65737
P004,Sony,PlayStation 5,Gaming Console,55000,58,Returning,2,1,49322
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,12,New,3,1,84896
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,6,New,2,0,143593
P004,Sony,PlayStation 5,Gaming Console,55000,46,Returning,3,0,49693
P005,Sony,Sony WH-1000XM6,Headphones,32000,34,New,1,1,26935
P008,Canon,Canon EOS R50,Camera,75000,72,Premium,3,0,64096
P008,Canon,Canon EOS R50,Camera,75000,14,New,1,0,69313
P004,Sony,PlayStation 5,Gaming Console,55000,17,New,2,1,51352
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,75,Premium,2,0,82172
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,26,Premium,2,0,82244
P006,Apple,Apple Watch Series 10,Smartwatch,50000,16,New,2,0,46672
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,56,Premium,2,1,132330
P007,Dell,Dell XPS 13,Laptop,120000,88,Returning,1,1,104119
P003,Apple,MacBook Air M4,Laptop,110000,36,Returning,2,0,100735
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,80,Premium,1,1,134410
P007,Dell,Dell XPS 13,Laptop,120000,71,Returning,1,0,108986
P007,Dell,Dell XPS 13,Laptop,120000,18,Returning,1,0,112945
P009,Apple,iPad Air M3,Tablet,65000,3,Returning,3,1,59141
P009,Apple,iPad Air M3,Tablet,65000,63,Returning,3,1,57097
P005,Sony,Sony WH-1000XM6,Headphones,32000,24,New,2,0,26410
P005,Sony,Sony WH-1000XM6,Headphones,32000,8,Returning,3,1,26845
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,30,New,1,0,140972
P004,Sony,PlayStation 5,Gaming Console,55000,35,Premium,3,0,49232
P004,Sony,PlayStation 5,Gaming Console,55000,74,Returning,2,0,49730
P004,Sony,PlayStation 5,Gaming Console,55000,76,Returning,3,1,48835
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,4,Premium,3,1,136470
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,73,New,3,0,137956
P008,Canon,Canon EOS R50,Camera,75000,70,Returning,1,1,64788
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,8,New,3,0,85970
P009,Apple,iPad Air M3,Tablet,65000,62,New,2,0,60125
P003,Apple,MacBook Air M4,Laptop,110000,44,Premium,1,1,98560
P001,Apple,iPhone 16,Smartphone,80000,19,Premium,3,0,75492
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,68,Returning,1,1,82871
P007,Dell,Dell XPS 13,Laptop,120000,76,New,2,1,106630
P003,Apple,MacBook Air M4,Laptop,110000,21,Premium,2,1,98064
P006,Apple,Apple Watch Series 10,Smartwatch,50000,23,Premium,3,1,42728
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,23,Returning,2,1,134030
P003,Apple,MacBook Air M4,Laptop,110000,94,New,3,1,97171
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,5,New,3,1,139643
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,29,Premium,3,0,134859
P008,Canon,Canon EOS R50,Camera,75000,19,Returning,3,0,67243
P006,Apple,Apple Watch Series 10,Smartwatch,50000,41,New,3,0,45341
P006,Apple,Apple Watch Series 10,Smartwatch,50000,58,New,2,0,45255
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,45,Returning,1,0,84099
P007,Dell,Dell XPS 13,Laptop,120000,57,Premium,2,0,107205
P007,Dell,Dell XPS 13,Laptop,120000,64,Returning,2,1,105203
P008,Canon,Canon EOS R50,Camera,75000,74,Premium,3,0,64166
P008,Canon,Canon EOS R50,Camera,75000,10,New,2,0,68826
P005,Sony,Sony WH-1000XM6,Headphones,32000,14,New,2,0,28249
P007,Dell,Dell XPS 13,Laptop,120000,21,Premium,1,0,107846
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,79,Returning,3,0,135941
P003,Apple,MacBook Air M4,Laptop,110000,78,Returning,1,0,101903
P006,Apple,Apple Watch Series 10,Smartwatch,50000,27,New,2,1,44676
P005,Sony,Sony WH-1000XM6,Headphones,32000,39,New,1,0,27102
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,71,Returning,1,0,139069
P001,Apple,iPhone 16,Smartphone,80000,55,New,2,1,73304
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,4,New,1,1,86950
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,61,New,2,1,82632
